ZdAId;ZdAVersion;ZdACreated;ZdAChanged;ZdAName;ZdAXEpsg2154;ZdAYEpsg2154;ZdCId;ZdAPostalRegion;ZdATown;ZdAType
43153;1641339-655322;2014-12-29T15:31:51+01:00;2025-07-29T15:59:00+02:00;Gare de Lyon;653973;6860734;73626;75112;Paris 12e;metroStation
493610;1660877-1373253;2025-07-29T15:48:34+02:00;2025-07-29T15:48:59+02:00;Rond-Point de Fleury RD296;652674;6837422;60516;91235;Fleury-Mérogis;onstreetBus
46326;46326-1437045;2014-12-29T15:31:51+01:00;2025-07-29T09:23:52+02:00;Joliot Curie;653868;6870565;485971;93066;Saint-Denis;onstreetBus
45387;1347105-1347111;2014-12-29T00:00:00+01:00;2025-07-29T09:18:19+02:00;Mairie du 15e;648607;6860391;71128;75115;Paris 15e;onstreetBus
46045;1452454-1452453;2014-12-29T00:00:00+01:00;2025-07-29T09:15:58+02:00;Paul Bert;648233;6849762;69664;92002;Antony;onstreetBus
493562;1660449-1430861;2025-07-24T16:15:03+02:00;2025-07-24T16:18:24+02:00;Belvédère de la Ronce;640837;6858165;477767;92072;Sèvres;onstreetBus
493028;1660174-1656914;2025-05-15T07:38:42+02:00;2025-07-24T10:09:05+02:00;Charles Vaillant;657309;6876353;65769;95019;Arnouville;onstreetBus
49804;871719-871720;2014-12-29T00:00:00+01:00;2025-07-23T16:49:53+02:00;Église;677465;6881888;69264;77420;Saint-Mard;onstreetBus
57045;57045-71953;2014-12-29T15:31:51+01:00;2025-07-21T08:21:27+02:00;Elsa Triolet;660735;6865158;71953;93053;Noisy-le-Sec;onstreetBus
43141;43141-1369659;2014-12-29T15:31:51+01:00;2025-07-17T09:40:55+02:00;Général de Gaulle - Croix de Berny;649166;6851662;69821;92002;Antony;onstreetBus
43514;43514-69959;2014-12-29T15:31:51+01:00;2025-07-15T15:40:50+02:00;La Boursidière;644081;6853011;69959;92060;Le Plessis-Robinson;onstreetBus
42841;42841-729040;2014-12-29T15:31:51+01:00;2025-07-15T15:40:50+02:00;Galilée;644578;6853223;69986;92060;Le Plessis-Robinson;onstreetBus
473841;1350961-1105838;2019-03-25T00:00:00+01:00;2025-07-11T17:32:18+02:00;Gare du Vésinet - Le Pecq;635593;6866846;64582;78650;Le Vésinet;onstreetBus
42754;42754-71089;2014-12-29T15:31:51+01:00;2025-07-11T17:32:18+02:00;Convention - Lecourbe;648098;6860122;71089;75115;Paris 15e;onstreetBus
58923;58923-74057;2014-12-29T15:31:51+01:00;2025-07-11T17:03:51+02:00;Asnières - 18 juin 1940;647219;6870408;74057;92004;Asnières-sur-Seine;onstreetBus
46849;46849-1657933;2014-12-29T15:31:51+01:00;2025-07-07T10:09:29+02:00;Pierre Percée;616525;6857856;493499;78443;Neauphle-le-Vieux;onstreetBus
56427;56427-69628;2014-12-29T15:31:51+01:00;2025-07-02T14:16:27+02:00;Alexandre Dumas;659319;6849082;69628;94078;Villeneuve-Saint-Georges;onstreetBus
56547;56547-69678;2014-12-29T15:31:51+01:00;2025-07-02T14:16:27+02:00;Lutèce;660494;6849859;69678;94074;Valenton;onstreetBus
56550;56550-69683;2014-12-29T15:31:51+01:00;2025-07-02T14:16:27+02:00;Ancienne Poste;660778;6849905;69683;94074;Valenton;onstreetBus
43603;43603-72171;2014-12-29T15:31:51+01:00;2025-07-02T08:02:42+02:00;Landy - Ornano;651855;6868438;72171;93070;Saint-Ouen;onstreetBus
473290;1091898-1091900;2019-03-12T00:00:00+01:00;2025-07-01T17:11:51+02:00;Gare de Garches - Marnes-la-Coquette;640254;6860127;70713;92047;Marnes-la-Coquette;onstreetBus
44268;44268-70769;2014-12-29T15:31:51+01:00;2025-07-01T17:11:51+02:00;Collège Passy - Buzenval;640000;6862468;70769;92063;Rueil-Malmaison;onstreetBus
57656;1327305-1327306;2014-12-29T00:00:00+01:00;2025-07-01T17:11:51+02:00;Collège Yves du Manoir;637608;6859692;70699;92076;Vaucresson;onstreetBus
43900;1559974-1559975;2014-12-29T15:31:51+01:00;2025-07-01T17:11:51+02:00;Centre Madeleine Daniélou;639264;6862657;70783;92063;Rueil-Malmaison;onstreetBus
46048;46048-69615;2014-12-29T15:31:51+01:00;2025-06-30T14:05:32+02:00;Chemin Potier;648002;6848954;69615;92002;Antony;onstreetBus
46028;1361296-1361297;2014-12-29T00:00:00+01:00;2025-06-30T14:05:32+02:00;Lycée Les Fleurs;649192;6850197;69697;92002;Antony;onstreetBus
46023;729793-729794;2014-12-29T00:00:00+01:00;2025-06-30T14:05:32+02:00;Espace Vasarely;648527;6850225;69702;92002;Antony;onstreetBus
59336;59336-1243512;2014-12-29T15:31:51+01:00;2025-06-30T14:05:32+02:00;Parc Auzelle;644607;6854163;480755;92023;Clamart;onstreetBus
47714;47714-70234;2014-12-29T15:31:51+01:00;2025-06-30T14:05:32+02:00;Lycée Monod;646572;6855306;70234;92020;Châtillon;onstreetBus
57119;57119-70012;2014-12-29T15:31:51+01:00;2025-06-30T14:05:32+02:00;Gaîté;643618;6853467;70012;92023;Clamart;onstreetBus
44468;44468-69710;2014-12-29T15:31:51+01:00;2025-06-30T14:05:32+02:00;Pont d'Antony;648887;6850299;69710;92002;Antony;onstreetBus
45994;1271457-1208846;2014-12-29T00:00:00+01:00;2025-06-30T14:05:32+02:00;La Fontaine;649427;6852487;69906;92002;Antony;onstreetBus
42495;1200096-1200097;2014-12-29T00:00:00+01:00;2025-06-30T14:05:32+02:00;Centre Commercial des Baconnets / Méditerranée;647827;6848907;69611;92002;Antony;onstreetBus
52233;52233-847478;2014-12-29T15:31:51+01:00;2025-06-30T14:05:32+02:00;Jean Georget;645435;6856741;426182;92023;Clamart;onstreetBus
50630;1454766-1454767;2014-12-29T15:31:51+01:00;2025-06-30T14:05:27+02:00;Liberté / Paul Eluard;648134;6855569;70311;92020;Châtillon;onstreetBus
50811;1454398-1454399;2014-12-29T00:00:00+01:00;2025-06-30T14:05:27+02:00;Augustin Dumont / Eugénie Labolle;648909;6857656;70566;92046;Malakoff;onstreetBus
50817;1454840-1454841;2014-12-29T15:31:51+01:00;2025-06-30T14:05:27+02:00;Colonel Fabien / Malakoff / Marthe Fonteneau;647216;6857082;70473;92046;Malakoff;onstreetBus
44936;44936-70178;2014-12-29T15:31:51+01:00;2025-06-30T14:05:27+02:00;Théâtre des Sources;647800;6854814;70178;92032;Fontenay-aux-Roses;onstreetBus
462841;1016980-70222;2019-01-10T00:00:00+01:00;2025-06-30T14:05:27+02:00;Division Leclerc;646596;6855152;70222;92032;Fontenay-aux-Roses;onstreetBus
43913;43913-70608;2014-12-29T15:31:51+01:00;2025-06-30T14:05:27+02:00;Hôtel de Ville;648727;6858059;70608;92046;Malakoff;onstreetBus
52291;1656544-1454767;2014-12-29T15:31:51+01:00;2025-06-30T14:05:27+02:00;République - Liberté / Orange Gardens;648137;6855928;70311;92020;Châtillon;onstreetBus
52223;52223-70145;2014-12-29T15:31:51+01:00;2025-06-30T14:05:27+02:00;Ecole de la Roue;648485;6854551;70145;92032;Fontenay-aux-Roses;onstreetBus
486640;1454512-1455046;2023-01-06T14:22:25+01:00;2025-06-30T14:05:27+02:00;Vanne / Aqueduc;650634;6857194;486729;92049;Montrouge;onstreetBus
420604;738003-70116;2015-11-19T21:57:58+01:00;2025-06-30T14:05:27+02:00;Maison de Quartier;648464;6854234;70116;92032;Fontenay-aux-Roses;onstreetBus
470532;1072368-70586;2019-03-06T00:00:00+01:00;2025-06-30T14:05:27+02:00;Mairie de Montrouge;650149;6857831;70586;92049;Montrouge;onstreetBus
420032;727067-727068;2015-09-18T00:00:00+02:00;2025-06-30T14:05:27+02:00;Centre Médical de Santé;648968;6858097;420033;92046;Malakoff;onstreetBus
57890;57890-63466;2014-12-29T15:31:51+01:00;2025-06-30T12:09:45+02:00;Michel Ange;629049;6851611;63466;78688;Voisins-le-Bretonneux;onstreetBus
49154;1489626-1489627;2014-12-29T15:31:51+01:00;2025-06-30T09:31:17+02:00;François Mitterrand - Commissariat;623699;6858127;64081;78490;Plaisir;onstreetBus
493480;1656985-64191;2025-06-27T13:50:33+02:00;2025-06-27T13:51:15+02:00;Collège Léon Blum;626578;6859603;64191;78674;Villepreux;onstreetBus
55789;55789-68332;2014-12-29T15:31:51+01:00;2025-06-24T10:13:14+02:00;Rue du Moulin à Vent;685988;6863016;68332;77268;Magny-le-Hongre;onstreetBus
58471;1309074-1309075;2014-12-29T00:00:00+01:00;2025-06-20T08:06:53+02:00;Villejuif Paul Vaillant-Couturier;653594;6855322;70248;94076;Villejuif;metroStation
44828;1338491-1338490;2014-12-29T00:00:00+01:00;2025-06-20T08:06:51+02:00;Sèvres - Babylone;650578;6861456;71203;75107;Paris 7e;metroStation
58513;58513-73809;2014-12-29T15:31:51+01:00;2025-06-19T10:28:58+02:00;Joffre;633293;6877377;73809;78172;Conflans-Sainte-Honorine;onstreetBus
46441;46441-1219502;2014-12-29T15:31:51+01:00;2025-06-19T08:04:01+02:00;Quartier Nord;648906;6867806;74028;92024;Clichy;onstreetBus
46434;1327807-655134;2014-12-29T00:00:00+01:00;2025-06-19T08:04:01+02:00;Maison du Peuple;649737;6866954;72092;92024;Clichy;onstreetBus
484415;1404392-1437042;2022-06-21T16:51:49+02:00;2025-06-19T08:04:01+02:00;Palme - Bigot;649931;6867729;420779;92024;Clichy;onstreetBus
48486;1320884-1320885;2014-12-29T00:00:00+01:00;2025-06-19T07:45:52+02:00;Auguste Plat - Station Esso;656114;6838545;60664;91521;Ris-Orangis;onstreetBus
473338;1375028-1119731;2019-03-12T00:00:00+01:00;2025-06-17T12:48:18+02:00;Gare Massy Palaiseau (Vilmorin);645337;6847514;63244;91377;Massy;onstreetBus
473856;1363433-1119856;2019-03-25T00:00:00+01:00;2025-06-17T09:29:51+02:00;Sucy - Bonneuil RER;663708;6852581;72929;94071;Sucy-en-Brie;onstreetBus
47333;47333-1326581;2014-12-29T15:31:51+01:00;2025-06-17T09:22:13+02:00;Maurice Thorez;659416;6867560;482718;93008;Bobigny;onstreetBus
473576;1099408-655337;2019-03-18T00:00:00+01:00;2025-06-16T15:27:29+02:00;Stade de France Saint-Denis;652553;6868923;72206;93066;Saint-Denis;onstreetBus
47444;1326650-1332732;2014-12-29T00:00:00+01:00;2025-06-16T11:55:08+02:00;Centre Ville - Jean Jaurès;633791;6877681;73810;78172;Conflans-Sainte-Honorine;onstreetBus
46650;46650-1230004;2014-12-29T15:31:51+01:00;2025-06-16T11:55:08+02:00;Eudoxie;632366;6877252;480549;78172;Conflans-Sainte-Honorine;onstreetBus
54537;54537-66184;2014-12-29T15:31:51+01:00;2025-06-16T11:55:08+02:00;Aristide Briand;633494;6878267;66184;78172;Conflans-Sainte-Honorine;onstreetBus
54539;54539-66216;2014-12-29T15:31:51+01:00;2025-06-16T11:55:08+02:00;Berlioz;635543;6878470;66216;78172;Conflans-Sainte-Honorine;onstreetBus
54540;54540-66293;2014-12-29T15:31:51+01:00;2025-06-16T11:55:08+02:00;Boutries Frères Damme;633106;6878743;66293;78172;Conflans-Sainte-Honorine;onstreetBus
54566;54566-66276;2014-12-29T15:31:51+01:00;2025-06-16T11:55:08+02:00;Maréchal Juin;633864;6878782;66276;78172;Conflans-Sainte-Honorine;onstreetBus
54569;54569-65916;2014-12-29T15:31:51+01:00;2025-06-16T11:55:08+02:00;La Noue;634906;6877209;65916;78172;Conflans-Sainte-Honorine;onstreetBus
54570;54570-65856;2014-12-29T15:31:51+01:00;2025-06-16T11:55:08+02:00;Passerelle;632773;6877003;65856;78172;Conflans-Sainte-Honorine;onstreetBus
54573;54573-65913;2014-12-29T15:31:51+01:00;2025-06-16T11:55:08+02:00;Place Fouillère;633441;6877210;65913;78172;Conflans-Sainte-Honorine;onstreetBus
54571;1490093-1490094;2014-12-29T15:31:51+01:00;2025-06-16T11:55:08+02:00;Piscine S. Weil;633287;6878746;66285;78172;Conflans-Sainte-Honorine;onstreetBus
54580;54580-65938;2014-12-29T15:31:51+01:00;2025-06-16T11:55:08+02:00;Sente des Laveuses bas;635467;6877276;65938;78172;Conflans-Sainte-Honorine;onstreetBus
56525;1654480-1654481;2014-12-29T00:00:00+01:00;2025-06-16T09:32:06+02:00;Avenue Lucie;660911;6844084;62815;91421;Montgeron;onstreetBus
51051;51051-62962;2014-12-29T15:31:51+01:00;2025-06-13T13:15:07+02:00;Place de la Libération;649988;6844954;62962;91161;Chilly-Mazarin;onstreetBus
48276;48276-60866;2014-12-29T15:31:51+01:00;2025-06-12T13:32:59+02:00;Docteur Roux;652786;6840557;60866;91434;Morsang-sur-Orge;onstreetBus
47060;47060-804672;2014-12-29T15:31:51+01:00;2025-06-12T13:21:08+02:00;Gabriel Fontaine;650600;6845411;63037;91432;Morangis;onstreetBus
462888;1017650-1348915;2019-01-10T00:00:00+01:00;2025-06-12T13:21:08+02:00;Porte de l'Essonne;653804;6846203;74009;91027;Athis-Mons;onstreetBus
47988;47988-60978;2014-12-29T15:31:51+01:00;2025-06-12T12:39:17+02:00;Gendarmerie;656590;6842176;60978;91201;Draveil;onstreetBus
58742;1339208-1209701;2014-12-29T00:00:00+01:00;2025-06-12T12:39:17+02:00;Place d'Italie - Mairie du 13e;652698;6859332;71033;75113;Paris 13e;onstreetBus
48018;48018-765352;2014-12-29T15:31:51+01:00;2025-06-12T12:39:17+02:00;Villiers Garçons;656513;6842438;61010;91201;Draveil;onstreetBus
477687;1497343-1497340;2019-08-07T00:00:00+02:00;2025-06-12T12:09:59+02:00;Aéroport d’Orly (Terminal 4);653603;6847806;63278;91479;Paray-Vieille-Poste;onstreetBus
48455;1326346-1326347;2014-12-29T00:00:00+01:00;2025-06-12T12:09:59+02:00;Avenue Jean Mermoz;653684;6839908;74376;91687;Viry-Châtillon;onstreetBus
48424;48424-60841;2014-12-29T15:31:51+01:00;2025-06-12T12:09:59+02:00;Jean Moulin;653434;6840218;60841;91687;Viry-Châtillon;onstreetBus
48418;1328758-1328769;2014-12-29T00:00:00+01:00;2025-06-12T12:09:59+02:00;Voie de Compiègne;653041;6840381;60864;91687;Viry-Châtillon;onstreetBus
492523;1622142-62640;2024-12-23T12:14:56+01:00;2025-06-12T12:09:59+02:00;Les Peupliers;652106;6843090;62640;91589;Savigny-sur-Orge;onstreetBus
42738;1328066-1328065;2014-12-29T00:00:00+01:00;2025-06-12T12:09:59+02:00;Commissariat;651294;6843722;62742;91432;Morangis;onstreetBus
51041;51041-61045;2014-12-29T15:31:51+01:00;2025-06-12T12:09:59+02:00;Montagne Pavée;652885;6842741;61045;91589;Savigny-sur-Orge;onstreetBus
51176;51176-62606;2014-12-29T15:31:51+01:00;2025-06-12T12:09:59+02:00;Gounod;651772;6842805;62606;91589;Savigny-sur-Orge;onstreetBus
492472;1620938-1620940;2024-12-23T08:32:35+01:00;2025-06-12T11:01:46+02:00;Centre de Traitement;655234;6832296;492473;91648;Vert-le-Grand;onstreetBus
473358;1092783-1092809;2019-03-12T00:00:00+01:00;2025-06-12T11:01:46+02:00;Gare de Grigny Centre;655430;6839389;60797;91286;Grigny;onstreetBus
473325;1255958-1119625;2019-03-13T00:00:00+01:00;2025-06-12T11:01:46+02:00;Gare du Bras de Fer Evry Génopole;659522;6836015;60422;91228;Evry-Courcouronnes;onstreetBus
48549;1363425-1363424;2014-12-29T00:00:00+01:00;2025-06-10T09:37:13+02:00;Saint-Guénault;656739;6836304;60434;91228;Evry-Courcouronnes;onstreetBus
488488;1615078-1615079;2023-08-30T11:02:35+02:00;2025-06-05T15:19:03+02:00;Hôpital d'Orsay / Hôpital Paris-Saclay;640530;6846516;491900;91471;Orsay;onstreetBus
493322;1654392-1615079;2025-06-05T15:18:40+02:00;2025-06-05T15:19:03+02:00;Palaiseau - Campus;640877;6846774;491900;91477;Palaiseau;onstreetBus
47775;47775-73890;2014-12-29T15:31:51+01:00;2025-05-28T11:08:01+02:00;Boulevard de Jardy;637851;6859565;73890;92076;Vaucresson;onstreetBus
461857;968768-63841;2018-06-05T21:20:41+02:00;2025-05-27T10:07:35+02:00;Mare aux Saules (Avenue de Dreux);623648;6855314;63841;78490;Plaisir;onstreetBus
44619;1610148-1610154;2014-12-29T00:00:00+01:00;2025-05-27T10:07:18+02:00;République - La Poste / Ecole Militaire;631654;6855891;490704;78545;Saint-Cyr-l'École;onstreetBus
48046;48046-63075;2014-12-29T15:31:51+01:00;2025-05-26T08:23:05+02:00;Marx Dormoy;658210;6845566;63075;91657;Vigneux-sur-Seine;onstreetBus
54367;54367-1652417;2014-12-29T15:31:51+01:00;2025-05-26T08:16:29+02:00;Simonet;631159;6870818;493251;78498;Poissy;onstreetBus
461987;972606-1652403;2018-07-16T00:00:00+02:00;2025-05-26T08:12:47+02:00;Place du 14 Juillet;657442;6845137;493249;91657;Vigneux-sur-Seine;onstreetBus
57175;57175-66690;2014-12-29T15:31:51+01:00;2025-05-26T07:56:13+02:00;Place de Sandrancourt;601110;6882577;66690;78567;Saint-Martin-la-Garenne;onstreetBus
414901;631192-631194;2015-03-26T09:34:01+01:00;2025-05-26T07:46:03+02:00;Castors;607037;6875093;414902;78291;Guerville;onstreetBus
426089;1555744-1119816;2017-03-28T00:00:00+02:00;2025-05-22T13:38:45+02:00;Pierrefitte - Stains;653671;6873540;72787;93066;Saint-Denis;onstreetTram
492818;1635874-65140;2025-02-17T09:16:50+01:00;2025-05-22T13:38:44+02:00;Aiguillage Epinay;645325;6872756;65140;95018;Argenteuil;onstreetTram
58636;58636-1346805;2014-12-29T15:31:51+01:00;2025-05-22T12:22:48+02:00;Camille Claudel;643495;6846879;63189;91477;Palaiseau;onstreetBus
58776;58776-73971;2014-12-29T15:31:51+01:00;2025-05-22T12:22:48+02:00;Rond-Point;633554;6849294;73971;78143;Châteaufort;onstreetBus
412270;659834-659839;2015-02-11T00:00:00+01:00;2025-05-22T12:22:48+02:00;Eglise;607109;6868631;64688;78020;Arnouville-lès-Mantes;onstreetBus
44247;1230203-830082;2014-12-29T00:00:00+01:00;2025-05-22T12:22:48+02:00;Domaine de la Vallée;606162;6875230;65447;78362;Mantes-la-Ville;onstreetBus
44339;828152-828153;2014-12-29T00:00:00+01:00;2025-05-22T12:22:48+02:00;Pierre Curie;625039;6856222;63926;78490;Plaisir;onstreetBus
43461;43461-63868;2014-12-29T15:31:51+01:00;2025-05-22T12:22:48+02:00;Jean Moulin;624409;6855614;63868;78208;Élancourt;onstreetBus
42336;42336-63836;2014-12-29T15:31:51+01:00;2025-05-22T12:22:48+02:00;Blaise Pascal;625136;6855182;63836;78621;Trappes;onstreetBus
49147;1320670-1320671;2014-12-29T00:00:00+01:00;2025-05-22T12:22:48+02:00;Abel Guyet;622594;6859164;64173;78490;Plaisir;onstreetBus
56418;56418-69545;2014-12-29T15:31:51+01:00;2025-05-22T09:42:45+02:00;Réveil Matin;659134;6846661;69545;91421;Montgeron;onstreetBus
43049;1629285-1629286;2014-12-29T15:31:51+01:00;2025-05-22T09:41:43+02:00;Gallieni;659167;6846289;63159;91421;Montgeron;onstreetBus
46403;46403-1652092;2014-12-29T15:31:51+01:00;2025-05-22T07:44:54+02:00;Les Avernaises;653206;6849538;493244;91479;Paray-Vieille-Poste;onstreetBus
462849;1017063-70149;2019-01-10T00:00:00+01:00;2025-05-12T17:35:05+02:00;Georges Pompidou;643955;6854247;70149;92023;Clamart;onstreetBus
42824;1612736-1647358;2014-12-29T15:31:51+01:00;2025-05-06T16:47:33+02:00;Docteur Goujon - Reuilly / Daumesnil;655751;6860119;71614;75112;Paris 12e;onstreetBus
53579;729990-729991;2014-12-29T00:00:00+01:00;2025-05-05T09:54:53+02:00;14 Juillet;675833;6825689;61946;77487;Vaux-le-Pénil;onstreetBus
473867;1208873-999403;2019-03-25T00:00:00+01:00;2025-04-30T15:27:58+02:00;Pont Royal RER (Gare de Bagneux);650130;6855012;70210;94016;Cachan;onstreetBus
461534;1648104-1119842;2018-04-20T00:00:00+02:00;2025-04-24T09:38:01+02:00;Saint-Quentin - Gare routière souterraine;629845;6854464;63812;78423;Montigny-le-Bretonneux;onstreetBus
479846;1207095-1207097;2020-08-25T14:14:50+02:00;2025-04-18T15:43:50+02:00;La Hante;717789;6848060;479847;77032;Beton-Bazoches;onstreetBus
422725;1320382-1320383;2016-06-09T00:00:00+02:00;2025-04-14T07:39:20+02:00;Papeterie;660709;6832991;422726;91174;Corbeil-Essonnes;onstreetBus
487131;1470272-1560570;2023-05-17T15:13:33+02:00;2025-04-14T07:36:52+02:00;Europe;657625;6837026;412656;91228;Evry-Courcouronnes;onstreetBus
52321;1623109-1623110;2014-12-29T15:31:51+01:00;2025-04-14T07:06:09+02:00;Avenue des Parcs;656682;6833896;60213;91340;Lisses;onstreetBus
51336;51336-60419;2014-12-29T15:31:51+01:00;2025-04-11T15:06:48+02:00;Jean Rostand;658158;6836127;60419;91228;Evry-Courcouronnes;onstreetBus
47564;47564-66151;2014-12-29T15:31:51+01:00;2025-04-10T15:23:04+02:00;Pont Buissonnier;642917;6877958;66151;95252;Franconville;onstreetBus
49448;49448-67397;2014-12-29T15:31:51+01:00;2025-04-10T09:52:21+02:00;Collège Les Remparts;697088;6842639;67397;77393;Rozay-en-Brie;onstreetBus
53324;53324-67812;2014-12-29T15:31:51+01:00;2025-04-10T09:52:16+02:00;Chaudbuisson;695682;6854593;67812;77219;Guérard;onstreetBus
42599;42599-67553;2014-12-29T15:31:51+01:00;2025-04-10T09:52:15+02:00;Chemin du Patis;669833;6846367;67553;77450;Servon;onstreetBus
56140;56140-62490;2014-12-29T15:31:51+01:00;2025-04-10T09:51:48+02:00;Grands Saules;690175;6839117;62490;77007;Argentières;onstreetBus
44365;44365-67678;2014-12-29T15:31:51+01:00;2025-04-10T09:51:27+02:00;Place Augereau;690785;6850367;67678;77229;La Houssaye-en-Brie;onstreetBus
44880;44880-62603;2014-12-29T15:31:51+01:00;2025-04-10T09:51:24+02:00;Saint Nicolas;696987;6842370;62603;77393;Rozay-en-Brie;onstreetBus
44322;44322-62587;2014-12-29T15:31:51+01:00;2025-04-10T09:51:12+02:00;Petit Grisy;674835;6842165;62587;77217;Grisy-Suisnes;onstreetBus
44398;1353841-1353842;2014-12-29T00:00:00+01:00;2025-04-10T09:51:09+02:00;Place des Fêtes;671068;6843537;67438;77053;Brie-Comte-Robert;onstreetBus
473603;1100019-1549499;2019-03-18T00:00:00+01:00;2025-04-10T09:50:52+02:00;Gare de Verneuil-l'Etang;687113;6838308;62471;77493;Verneuil-l'Étang;onstreetBus
43056;43056-67445;2014-12-29T15:31:51+01:00;2025-04-10T09:50:47+02:00;Gambetta;671447;6843666;67445;77053;Brie-Comte-Robert;onstreetBus
42274;42274-62307;2014-12-29T15:31:51+01:00;2025-04-10T09:50:23+02:00;Bagneaux;695531;6833452;62307;77010;Aubepierre-Ozouer-le-Repos;onstreetBus
416828;1284465-1284466;2015-05-19T00:00:00+02:00;2025-04-10T08:25:57+02:00;Zone d'Activités;616489;6895627;67314;95459;Nucourt;onstreetBus
47070;47070-60847;2014-12-29T15:31:51+01:00;2025-04-10T08:17:05+02:00;Résidence;648683;6840277;60847;91685;Villiers-sur-Orge;onstreetBus
488673;1497642-1565462;2023-10-31T18:25:09+01:00;2025-04-10T08:15:30+02:00;Sarrazin / Yser / Joffre;641164;6869509;491394;78311;Houilles;onstreetBus
488681;1570188-1570189;2023-10-31T18:25:17+01:00;2025-04-10T08:14:20+02:00;Place de l'Abbé Grégoire;640645;6869807;491444;78311;Houilles;onstreetBus
463829;1034907-71141;2019-02-21T00:00:00+01:00;2025-04-08T18:09:22+02:00;Chardon Lagache - Molitor;646148;6860792;71141;75116;Paris 16e;onstreetBus
473633;1100968-73658;2019-03-19T00:00:00+01:00;2025-04-08T18:09:22+02:00;Michel-Ange - Molitor;645830;6860845;73658;75116;Paris 16e;onstreetBus
57913;57913-63815;2014-12-29T15:31:51+01:00;2025-04-03T11:48:30+02:00;Les Quadrants;630176;6854790;63815;78297;Guyancourt;onstreetBus
46863;46863-64278;2014-12-29T15:31:51+01:00;2025-04-01T09:18:34+02:00;Eglise;620527;6861601;64278;78615;Thiverval-Grignon;onstreetBus
49435;49435-67909;2014-12-29T15:31:51+01:00;2025-03-31T07:41:25+02:00;Bisset Centre;701516;6856506;67909;77371;Pommeuse;onstreetBus
47375;47375-73889;2014-12-29T15:31:51+01:00;2025-03-27T14:32:57+01:00;Fernand Forest;642743;6862679;73889;92073;Suresnes;onstreetBus
47463;849458-1645288;2014-12-29T00:00:00+01:00;2025-03-26T13:04:38+01:00;Grands Moulins de Paris / Souterrain;690675;6872961;492927;77284;Meaux;onstreetBus
